# Generated geographic names; source, snapshot and licenses: geography/manifest.json.
nan ping	南平	250
nan ping shi	南平市	250
nan kang	南康	80
nan kang qu	南康区	80
nan kai	南开	80
nan kai qu	南开区	80
nan tou	南投	80
nan tou xian	南投县	80
nan chang	南昌	250
nan chang xian	南昌县	80
nan chang shi	南昌市	250
nan chang shi xi hu qu	南昌市西湖区	80
nan ming	南明	80
nan ming qu	南明区	80
nan mu lin	南木林	80
nan mu lin xian	南木林县	80
nan jiang	南江	80
nan jiang xian	南江县	80
nan sha	南沙	80
nan sha qu	南沙区	80
nan xun	南浔	80
nan xun qu	南浔区	80
nan hai	南海	80
nan hai qu	南海区	80
nan jian	南涧	80
nan jian yi zu zi zhi xian	南涧彝族自治县	80
nan gang	南港	80
nan gang qu	南港区	80
nan hu	南湖	80
nan hu qu	南湖区	80
nan xi	南溪	80
nan xi qu	南溪区	80
nan zhang	南漳	80
nan zhang xian	南漳县	80
nan ao	南澳	80
nan ao xian	南澳县	80
nan pi	南皮	80
nan pi xian	南皮县	80
nan piao	南票	80
nan piao qu	南票区	80
nan fen	南芬	80
nan fen qu	南芬区	80
nan qiao	南谯	80
nan qiao qu	南谯区	80
nan tong	南通	250
nan tong shi	南通市	250
nan tong shi tong zhou qu	南通市通州区	80
nan zheng	南郑	80
nan zheng qu	南郑区	80
nan bu	南部	80
nan bu xian	南部县	80
nan yang	南阳	250
nan yang shi	南阳市	250
nan ling	南陵	80
nan ling xian	南陵县	80
nan xiong	南雄	80
nan xiong shi	南雄市	80
nan jing	南靖	80
nan jing xian	南靖县	80
bo le	博乐	80
bo le shi	博乐市	80
bo xing	博兴	80
bo xing xian	博兴县	80
bo er ta la	博尔塔拉	250
bo er ta la meng gu zi zhi zhou	博尔塔拉蒙古自治州	250
bo shan	博山	80
bo shan qu	博山区	80
bo wang	博望	80
bo wang qu	博望区	80
bo hu	博湖	80
bo hu xian	博湖县	80
bo ai	博爱	80
bo ai xian	博爱县	80
bo bai	博白	80
bo bai xian	博白县	80
bo luo	博罗	80
bo luo xian	博罗县	80
bo ye	博野	80
bo ye xian	博野县	80
ka ruo	卡若	80
ka ruo qu	卡若区	80
lu shi	卢氏	80
lu shi xian	卢氏县	80
lu long	卢龙	80
lu long xian	卢龙县	80
wo long	卧龙	80
wo long qu	卧龙区	80
wei dong	卫东	80
wei dong qu	卫东区	80
wei bin	卫滨	80
wei bin qu	卫滨区	80
wei hui	卫辉	80
wei hui shi	卫辉市	80
yin tai	印台	80
yin tai qu	印台区	80
yin jiang	印江	80
yin jiang tu jia zu miao zu zi zhi xian	印江土家族苗族自治县	80
ji mo	即墨	80
ji mo qu	即墨区	80
li xia	历下	80
li xia qu	历下区	80
li cheng	历城	80
li cheng qu	历城区	80
yuan zhou	原州	80
yuan zhou qu	原州区	80
yuan ping	原平	80
yuan ping shi	原平市	80
yuan yang	原阳	80
yuan yang xian	原阳县	80
xia men	厦门	250
xia men shi	厦门市	250
you hao	友好	80
you hao qu	友好区	80
you yi	友谊	80
you yi xian	友谊县	80
shuang tai zi	双台子	80
shuang tai zi qu	双台子区	80
shuang cheng	双城	80
shuang cheng qu	双城区	80
shuang ta	双塔	80
shuang ta qu	双塔区	80
shuang feng	双峰	80
shuang feng xian	双峰县	80
shuang bai	双柏	80
shuang bai xian	双柏县	80
shuang qiao	双桥	80
shuang qiao qu	双桥区	80
shuang jiang	双江	80
shuang jiang la hu zu wa zu bu lang zu dai zu zi zhi xian	双江拉祜族佤族布朗族傣族自治县	80
shuang he	双河	80
shuang he shi	双河市	80
shuang liu	双流	80
shuang liu qu	双流区	80
shuang qing	双清	80
shuang qing qu	双清区	80
shuang hu	双湖	80
shuang hu xian	双湖县	80
shuang xi	双溪	80
shuang xi qu	双溪区	80
shuang luan	双滦	80
shuang luan qu	双滦区	80
shuang pai	双牌	80
shuang pai xian	双牌县	80
shuang liao	双辽	80
shuang liao shi	双辽市	80
shuang yang	双阳	80
shuang yang qu	双阳区	80
shuang ya shan	双鸭山	250
shuang ya shan shi	双鸭山市	250
shuang ya shan shi bao shan qu	双鸭山市宝山区	80
xu zhou	叙州	80
xu zhou qu	叙州区	80
xu yong	叙永	80
xu yong xian	叙永县	80
die cai	叠彩	80
die cai qu	叠彩区	80
gu zhang	古丈	80
gu zhang xian	古丈县	80
gu jiao	古交	80
gu jiao shi	古交市	80
gu ye	古冶	80
gu ye qu	古冶区	80
gu xian	古县	80
gu cheng	古城	80
gu cheng qu	古城区	80
gu ta	古塔	80
gu ta qu	古塔区	80
gu lang	古浪	80
gu lang xian	古浪县	80
gu tian	古田	80
gu tian xian	古田县	80
gu lin	古蔺	80
gu lin xian	古蔺县	80
ju rong	句容	80
ju rong shi	句容市	80
zhao ling	召陵	80
zhao ling qu	召陵区	80
ke ke da la	可克达拉	80
ke ke da la shi	可克达拉市	80
tai dong	台东	80
tai dong xian	台东县	80
tai zhong	台中	80
tai zhong shi	台中市	80
tai zhong shi dong qu	台中市东区	80
tai zhong shi bei qu	台中市北区	80
tai zhong shi nan qu	台中市南区	80
tai zhong shi he ping qu	台中市和平区	80
tai zhong shi da an qu	台中市大安区	80
tai zhong shi tai ping qu	台中市太平区	80
tai zhong shi xi qu	台中市西区	80
tai er zhuang	台儿庄	80
tai er zhuang qu	台儿庄区	80
tai qian	台前	80
tai qian xian	台前县	80
tai bei	台北	80
tai bei shi	台北市	80
tai bei shi zhong shan qu	台北市中山区	80
tai bei shi zhong zheng qu	台北市中正区	80
tai bei shi xin yi qu	台北市信义区	80
tai bei shi da tong qu	台北市大同区	80
tai bei shi da an qu	台北市大安区	80
tai bei shi song shan qu	台北市松山区	80
tai nan	台南	80
tai nan shi	台南市	80
tai nan shi dong qu	台南市东区	80
tai nan shi dong shan qu	台南市东山区	80
tai nan shi zhong xi qu	台南市中西区	80
tai nan shi bei qu	台南市北区	80
tai nan shi nan qu	台南市南区	80
tai nan shi an ding qu	台南市安定区	80
tai nan shi xin shi qu	台南市新市区	80
tai an	台安	80
tai an xian	台安县	80
tai shan	台山	80
tai shan shi	台山市	80
tai zhou	台州	250
tai zhou shi	台州市	250
tai jiang	台江	80
tai jiang qu	台江区	80
tai jiang xian	台江县	80
tai wan	台湾	500
tai wan sheng	台湾省	500
tai wan sheng lian jiang xian	台湾省连江县	80
tai wan sheng jin men xian	台湾省金门县	80
you jiang	右江	80
you jiang qu	右江区	80
you yu	右玉	80
you yu xian	右玉县	80
ye xian	叶县	80
ye cheng	叶城	80
ye cheng xian	叶城县	80
ye ji	叶集	80
ye ji qu	叶集区	80
he zuo	合作	80
he zuo shi	合作市	80
he shan	合山	80
he shan shi	合山市	80
he chuan	合川	80
he chuan qu	合川区	80
he shui	合水	80
he shui xian	合水县	80
he jiang	合江	80
he jiang xian	合江县	80
he pu	合浦	80
he pu xian	合浦县	80
he fei	合肥	250
he fei shi	合肥市	250
he yang	合阳	80
he yang xian	合阳县	80
ji xian	吉县	80
ji an	吉安	250
ji an xian	吉安县	80
ji an shi	吉安市	250
ji zhou	吉州	80
ji zhou qu	吉州区	80
ji mu nai	吉木乃	80
ji mu nai xian	吉木乃县	80
ji mu sa er	吉木萨尔	80
ji mu sa er xian	吉木萨尔县	80
ji lin	吉林	500
ji lin shi	吉林市	250
ji lin shi long tan qu	吉林市龙潭区	80
ji lin sheng	吉林省	500
ji shui	吉水	80
ji shui xian	吉水县	80
ji yang	吉阳	80
ji yang qu	吉阳区	80
ji long	吉隆	80
ji long xian	吉隆县	80
ji shou	吉首	80
ji shou shi	吉首市	80
tong ren	同仁	80
tong ren shi	同仁市	80
tong an	同安	80
tong an qu	同安区	80
tong de	同德	80
tong de xian	同德县	80
tong xin	同心	80
tong xin xian	同心县	80
tong jiang	同江	80
tong jiang shi	同江市	80
ming shan	名山	80
ming shan qu	名山区	80
hou bi	后壁	80
hou bi qu	后壁区	80
hou li	后里	80
hou li qu	后里区	80
tu lu fan	吐鲁番	250
tu lu fan shi	吐鲁番市	250
xiang yang	向阳	80
xiang yang qu	向阳区	80
lv liang	吕梁	250
lv liang shi	吕梁市	250
jun shan	君山	80
jun shan qu	君山区	80
han shan	含山	80
han shan xian	含山县	80
qi dong	启东	80
qi dong shi	启东市	80
wu zhong	吴中	80
wu zhong qu	吴中区	80
wu xing	吴兴	80
wu xing qu	吴兴区	80
wu bu	吴堡	80
wu bu xian	吴堡县	80
wu chuan	吴川	80
wu chuan shi	吴川市	80
wu zhong	吴忠	250
wu zhong shi	吴忠市	250
wu qiao	吴桥	80
wu qiao xian	吴桥县	80
wu jiang	吴江	80
wu jiang qu	吴江区	80
wu qi	吴起	80
wu qi xian	吴起县	80
cheng gong	呈贡	80
cheng gong qu	呈贡区	80
zhou kou	周口	250
zhou kou shi	周口市	250
zhou ning	周宁	80
zhou ning xian	周宁县	80
zhou cun	周村	80
zhou cun qu	周村区	80
zhou zhi	周至	80
zhou zhi xian	周至县	80
hu lun bei er	呼伦贝尔	250
hu lun bei er shi	呼伦贝尔市	250
hu lan	呼兰	80
hu lan qu	呼兰区	80
hu he hao te	呼和浩特	250
hu he hao te shi	呼和浩特市	250
hu he hao te shi xin cheng qu	呼和浩特市新城区	80
hu tu bi	呼图壁	80
hu tu bi xian	呼图壁县	80
hu ma	呼玛	80
hu ma xian	呼玛县	80
he xian	和县	80
he an	和安	80
he an xian	和安县	80
he bu ke sai er	和布克赛尔	80
he bu ke sai er meng gu zi zhi xian	和布克赛尔蒙古自治县	80
he ping	和平	80
he ping qu	和平区	80
he ping xian	和平县	80
he kang	和康	80
he kang xian	和康县	80
he zheng	和政	80
he zheng xian	和政县	80
he lin ge er	和林格尔	80
he lin ge er xian	和林格尔县	80
he tian	和田	250
he tian xian	和田县	80
he tian di qu	和田地区	250
he tian shi	和田市	80
he shuo	和硕	80
he shuo xian	和硕县	80
he jing	和静	80
he jing xian	和静县	80
he shun	和顺	80
he shun xian	和顺县	80
he long	和龙	80
he long shi	和龙市	80
xian feng	咸丰	80
xian feng xian	咸丰县	80
xian ning	咸宁	250
xian ning shi	咸宁市	250
xian an	咸安	80
xian an qu	咸安区	80
xian yang	咸阳	250
xian yang shi	咸阳市	250
ha mi	哈密	250
ha mi shi	哈密市	250
ha er bin	哈尔滨	250
ha er bin shi	哈尔滨市	250
ha ba he	哈巴河	80
ha ba he xian	哈巴河县	80
xiang shui	响水	80
xiang shui xian	响水县	80
tang xian	唐县	80
tang shan	唐山	250
tang shan shi	唐山市	250
tang he	唐河	80
tang he xian	唐河县	80
shang qiu	商丘	250
shang qiu shi	商丘市	250
shang nan	商南	80
shang nan xian	商南县	80
shang cheng	商城	80
shang cheng xian	商城县	80
shang zhou	商州	80
shang zhou qu	商州区	80
shang shui	商水	80
shang shui xian	商水县	80
shang he	商河	80
shang he xian	商河县	80
shang luo	商洛	250
shang luo shi	商洛市	250
shang dou	商都	80
shang dou xian	商都县	80
ka shi	喀什	250
ka shi di qu	喀什地区	250
ka shi shi	喀什市	80
ka la qin	喀喇沁	80
ka la qin zuo yi	喀喇沁左翼	80
ka la qin zuo yi meng gu zu zi zhi xian	喀喇沁左翼蒙古族自治县	80
ka la qin qi	喀喇沁旗	80
shan hua	善化	80
shan hua qu	善化区	80
xi de	喜德	80
xi de xian	喜德县	80
jia yi	嘉义	80
jia yi xian	嘉义县	80
jia yi shi	嘉义市	80
jia yi shi dong qu	嘉义市东区	80
jia yi shi xi qu	嘉义市西区	80
jia xing	嘉兴	250
jia xing shi	嘉兴市	250
jia shan	嘉善	80
jia shan xian	嘉善县	80
jia ding	嘉定	80
jia ding qu	嘉定区	80
jia yu guan	嘉峪关	250
jia yu guan shi	嘉峪关市	250
jia mo tang	嘉模堂	80
jia mo tang qu	嘉模堂区	80
jia xiang	嘉祥	80
jia xiang xian	嘉祥县	80
jia he	嘉禾	80
jia he xian	嘉禾县	80
jia yin	嘉荫	80
jia yin xian	嘉荫县	80
jia ling	嘉陵	80
jia ling qu	嘉陵区	80
jia yu	嘉鱼	80
jia yu xian	嘉鱼县	80
jia li	嘉黎	80
jia li xian	嘉黎县	80
ga er	噶尔	80
ga er xian	噶尔县	80
nang qian	囊谦	80
nang qian xian	囊谦县	80
si hui	四会	80
si hui shi	四会市	80
si zi wang	四子王	80
si zi wang qi	四子王旗	80
si chuan	四川	500
si chuan sheng	四川省	500
si ping	四平	250
si ping shi	四平市	250
si ping shi tie dong qu	四平市铁东区	80
si ping shi tie xi qu	四平市铁西区	80
si fang tai	四方台	80
si fang tai qu	四方台区	80
hui min	回民	80
hui min qu	回民区	80
tuan feng	团风	80
tuan feng xian	团风县	80
wei chang	围场	80
wei chang man zu meng gu zu zi zhi xian	围场满族蒙古族自治县	80
gu yuan	固原	250
gu yuan shi	固原市	250
gu shi	固始	80
gu shi xian	固始县	80
gu an	固安	80
gu an xian	固安县	80
gu zhen	固镇	80
gu zhen xian	固镇县	80
gu yang	固阳	80
gu yang xian	固阳县	80
tu men	图们	80
tu men shi	图们市	80
tu mu shu ke	图木舒克	80
tu mu shu ke shi	图木舒克市	80
tu cheng	土城	80
tu cheng qu	土城区	80
tu mo te you	土默特右	80
tu mo te you qi	土默特右旗	80
tu mo te zuo	土默特左	80
tu mo te zuo qi	土默特左旗	80
sheng an duo ni tang	圣安多尼堂	80
sheng an duo ni tang qu	圣安多尼堂区	80
sheng fang ji ge tang	圣方济各堂	80
sheng fang ji ge tang qu	圣方济各堂区	80
fang zi	坊子	80
fang zi qu	坊子区	80
po tou	坡头	80
po tou qu	坡头区	80
ping shan	坪山	80
ping shan qu	坪山区	80
ping lin qu	坪林区	80
yuan qu	垣曲	80
yuan qu xian	垣曲县	80
ken li	垦利	80
ken li qu	垦利区	80
dian jiang	垫江	80
dian jiang xian	垫江县	80
yong qiao	埇桥	80
yong qiao qu	埇桥区	80
cheng dong	城东	80
cheng dong qu	城东区	80
cheng zhong	城中	80
cheng zhong qu	城中区	80
cheng guan	城关	80
cheng guan qu	城关区	80
cheng bei	城北	80
cheng bei qu	城北区	80
cheng qu	城区	80
cheng xiang	城厢	80
cheng xiang qu	城厢区	80
cheng kou	城口	80
cheng kou xian	城口县	80
cheng gu	城固	80
cheng gu xian	城固县	80
cheng zi he	城子河	80
cheng zi he qu	城子河区	80
cheng bu	城步	80
cheng bu miao zu zi zhi xian	城步苗族自治县	80
cheng xi	城西	80
cheng xi qu	城西区	80
cheng yang	城阳	80
cheng yang qu	城阳区	80
ji long	基隆	80
ji long shi	基隆市	80
ji long shi zhong shan qu	基隆市中山区	80
ji long shi zhong zheng qu	基隆市中正区	80
ji long shi xin yi qu	基隆市信义区	80
dui long de qing	堆龙德庆	80
dui long de qing qu	堆龙德庆区	80
ta shen ku er gan	塔什库尔干	80
ta shen ku er gan ta ji ke zi zhi xian	塔什库尔干塔吉克自治县	80
ta cheng	塔城	250
ta cheng di qu	塔城地区	250
ta cheng shi	塔城市	80
ta he	塔河	80
ta he xian	塔河县	80
zeng cheng	增城	80
zeng cheng qu	增城区	80
mo jiang	墨江	80
mo jiang ha ni zu zi zhi xian	墨江哈尼族自治县	80
mo yu	墨玉	80
mo yu xian	墨玉县	80
mo zhu gong ka	墨竹工卡	80
mo zhu gong ka xian	墨竹工卡县	80
mo tuo	墨脱	80
mo tuo xian	墨脱县	80
rang tang	壤塘	80
rang tang xian	壤塘县	80
shi lin qu	士林区	80
hu guan	壶关	80
hu guan xian	壶关县	80
fu xing	复兴	80
fu xing qu	复兴区	80
xia xian	夏县	80
xia he	夏河	80
xia he xian	夏河县	80
xia jin	夏津	80
xia jin xian	夏津县	80
xia yi	夏邑	80
xia yi xian	夏邑县	80
wai pu	外埔	80
wai pu qu	外埔区	80
duo lun	多伦	80
duo lun xian	多伦县	80
da dong	大东	80
da dong qu	大东区	80
da feng	大丰	80
da feng qu	大丰区	80
da yu	大余	80
da yu xian	大余县	80
da guan	大关	80
da guan xian	大关县	80
da xing	大兴	80
da xing qu	大兴区	80
da xing an ling	大兴安岭	250
da xing an ling di qu	大兴安岭地区	250
da nei	大内	80
da nei qu	大内区	80
da ye	大冶	80
da ye shi	大冶市	80
da hua	大化	80
da hua yao zu zi zhi xian	大化瑶族自治县	80
da chang	大厂	80
da chang hui zu zi zhi xian	大厂回族自治县	80
da tong	大同	250
da tong qu	大同区	80
da tong shi	大同市	250
da ming	大名	80
da ming xian	大名县	80
da yuan	大园	80
da yuan qu	大园区	80
da cheng	大城	80
da cheng xian	大城县	80
da bu	大埔	80
da bu qu	大埔区	80
da bu qu	大埔區	80
da bu xian	大埔县	80
da tang	大堂	80
da tang qu	大堂区	80
da yao	大姚	80
da yao xian	大姚县	80
da ning	大宁	80
da ning xian	大宁县	80
da an	大安	80
da an qu	大安区	80
da an shi	大安市	80
da liao	大寮	80
da liao qu	大寮区	80
da qing	大庆	250
da qing shi	大庆市	250
da qing shi da tong qu	大庆市大同区	80
da wu	大悟	80
da wu xian	大悟县	80
da xin	大新	80
da xin xian	大新县	80
da fang	大方	80
da fang xian	大方县	80
da shu	大树	80
da shu qu	大树区	80
da wu kou	大武口	80
da wu kou qu	大武口区	80
da wa	大洼	80
da wa qu	大洼区	80
da du kou	大渡口	80
da du kou qu	大渡口区	80
da xi	大溪	80
da xi qu	大溪区	80
da li	大理	250
da li shi	大理市	80
da li bai zu zi zhi zhou	大理白族自治州	250
da tian	大田	80
da tian xian	大田县	80
da jia	大甲	80
da jia qu	大甲区	80
da shi qiao	大石桥	80
da shi qiao shi	大石桥市	80
da she	大社	80
da she qu	大社区	80
da xiang	大祥	80
da xiang qu	大祥区	80
da zhu	大竹	80
da zhu xian	大竹县	80
da qing shan	大箐山	80
da qing shan xian	大箐山县	80
da du	大肚	80
da du qu	大肚区	80
da ying	大英	80
da ying xian	大英县	80
da li	大荔	80
da li xian	大荔县	80
da guan	大观	80
da guan qu	大观区	80
da zu	大足	80
da zu qu	大足区	80
da lian	大连	250
da lian shi	大连市	250
da lian shi zhong shan qu	大连市中山区	80
da tong	大通	80
da tong qu	大通区	80
da tong hui zu tu zu zi zhi xian	大通回族土族自治县	80
da yi	大邑	80
da yi xian	大邑县	80
da li	大里	80
da li qu	大里区	80
da ya	大雅	80
da ya qu	大雅区	80
tian yuan	天元	80
tian yuan qu	天元区	80
tian quan	天全	80
tian quan xian	天全县	80
tian tai	天台	80
tian tai xian	天台县	80
tian ning	天宁	80
tian ning qu	天宁区	80
tian shan	天山	80
tian shan qu	天山区	80
tian e	天峨	80
tian e xian	天峨县	80
tian jun	天峻	80
tian jun xian	天峻县	80
tian xin	天心	80
tian xin qu	天心区	80
tian zhu	天柱	80
tian zhu xian	天柱县	80
tian qiao	天桥	80
tian qiao qu	天桥区	80
tian shui	天水	250
tian shui shi	天水市	250
tian he	天河	80
tian he qu	天河区	80
tian jin	天津	500
tian jin shi	天津市	500
tian jin shi he ping qu	天津市和平区	80
tian jin shi he dong qu	天津市河东区	80
tian ya	天涯	80
tian ya qu	天涯区	80
tian zhu	天祝	80
tian zhu zang zu zi zhi xian	天祝藏族自治县	80
tian deng	天等	80
tian deng xian	天等县	80
tian zhen	天镇	80
tian zhen xian	天镇县	80
tian zhang	天长	80
tian zhang shi	天长市	80
tian men	天门	80
tian men shi	天门市	80
tai pu si	太仆寺	80
tai pu si qi	太仆寺旗	80
tai cang	太仓	80
tai cang shi	太仓市	80
tai yuan	太原	250
tai yuan shi	太原市	250
tai he	太和	80
tai he qu	太和区	80
tai he xian	太和县	80
tai zi he	太子河	80
tai zi he qu	太子河区	80
tai ping	太平	80
tai ping qu	太平区	80
tai kang	太康	80
tai kang xian	太康县	80
tai hu	太湖	80
tai hu xian	太湖县	80
tai bai	太白	80
tai bai xian	太白县	80
tai gu	太谷	80
tai gu qu	太谷区	80
tou tun he	头屯河	80
tou tun he qu	头屯河区	80
yi ling	夷陵	80
yi ling qu	夷陵区	80
jia jiang	夹江	80
jia jiang xian	夹江县	80
qi tai	奇台	80
qi tai xian	奇台县	80
nai man	奈曼	80
nai man qi	奈曼旗	80
feng hua	奉化	80
feng hua qu	奉化区	80
feng xin	奉新	80
feng xin xian	奉新县	80
feng jie	奉节	80
feng jie xian	奉节县	80
feng xian	奉贤	80
feng xian qu	奉贤区	80
kui tun	奎屯	80
kui tun shi	奎屯市	80
kui wen	奎文	80
kui wen qu	奎文区	80
ru dong	如东	80
ru dong xian	如东县	80
ru gao	如皋	80
ru gao shi	如皋市	80
shi xing	始兴	80
shi xing xian	始兴县	80
gu su	姑苏	80
gu su qu	姑苏区	80
yao an	姚安	80
yao an xian	姚安县	80
jiang yan	姜堰	80
jiang yan qu	姜堰区	80
wei xin	威信	80
wei xin xian	威信县	80
wei xian	威县	80
wei ning	威宁	80
wei ning yi zu hui zu miao zu zi zhi xian	威宁彝族回族苗族自治县	80
wei hai	威海	250
wei hai shi	威海市	250
wei yuan	威远	80
wei yuan xian	威远县	80
lou di	娄底	250
lou di shi	娄底市	250
lou xing	娄星	80
lou xing qu	娄星区	80
lou fan	娄烦	80
lou fan xian	娄烦县	80
wu cheng	婺城	80
wu cheng qu	婺城区	80
wu yuan	婺源	80
wu yuan xian	婺源县	80
nen jiang	嫩江	80
nen jiang shi	嫩江市	80
zi zhou	子洲	80
zi zhou xian	子洲县	80
zi zhang	子长	80
zi zhang shi	子长市	80
sun wu	孙吴	80
sun wu xian	孙吴县	80
xiao yi	孝义	80
xiao yi shi	孝义市	80
xiao nan	孝南	80
xiao nan qu	孝南区	80
xiao gan	孝感	250
xiao gan shi	孝感市	250
xiao chang	孝昌	80
xiao chang xian	孝昌县	80
meng zhou	孟州	80
meng zhou shi	孟州市	80
meng cun	孟村	80
meng cun hui zu zi zhi xian	孟村回族自治县	80
meng jin	孟津	80
meng jin qu	孟津区	80
meng lian	孟连	80
meng lian dai zu la hu zu wa zu zi zhi xian	孟连傣族拉祜族佤族自治县	80
xue jia	学甲	80
xue jia qu	学甲区	80
ning xiang	宁乡	80
ning xiang shi	宁乡市	80
ning hua	宁化	80
ning hua xian	宁化县	80
ning nan	宁南	80
ning nan xian	宁南县	80
ning xian	宁县	80
ning guo	宁国	80
ning guo shi	宁国市	80
ning cheng	宁城	80
ning cheng xian	宁城县	80
ning xia	宁夏	500
ning xia hui zu zi zhi qu	宁夏回族自治区	500
ning an	宁安	80
ning an shi	宁安市	80
ning qiang	宁强	80
ning qiang xian	宁强县	80
ning de	宁德	250
ning de shi	宁德市	250
ning ming	宁明	80
ning ming xian	宁明县	80
ning jin	宁晋	80
ning jin xian	宁晋县	80
ning wu	宁武	80
ning wu xian	宁武县	80
ning jiang	宁江	80
ning jiang qu	宁江区	80
ning he	宁河	80
ning he qu	宁河区	80
ning bo	宁波	250
ning bo shi	宁波市	250
ning jin	宁津	80
ning jin xian	宁津县	80
ning er	宁洱	80
ning er ha ni zu yi zu zi zhi xian	宁洱哈尼族彝族自治县	80
ning hai	宁海	80
ning hai xian	宁海县	80
ning lang	宁蒗	80
ning lang yi zu zi zhi xian	宁蒗彝族自治县	80
ning yuan	宁远	80
ning yuan xian	宁远县	80
ning dou	宁都	80
ning dou xian	宁都县	80
ning yang	宁阳	80
ning yang xian	宁阳县	80
ning shan	宁陕	80
ning shan xian	宁陕县	80
ning ling	宁陵	80
ning ling xian	宁陵县	80
an qiu	安丘	80
an qiu shi	安丘市	80
an yi	安义	80
an yi xian	安义县	80
an le	安乐	80
an le qu	安乐区	80
an xiang	安乡	80
an xiang xian	安乡县	80
an ren	安仁	80
an ren xian	安仁县	80
an hua	安化	80
an hua xian	安化县	80
an nan	安南	80
an nan qu	安南区	80
an ji	安吉	80
an ji xian	安吉县	80
an guo	安国	80
an guo shi	安国市	80
an tu	安图	80
an tu xian	安图县	80
an sai	安塞	80
an sai qu	安塞区	80
an duo	安多	80
an duo xian	安多县	80
an ning	安宁	80
an ning qu	安宁区	80
an ning shi	安宁市	80
an ding	安定	80
an ding qu	安定区	80
an ju	安居	80
an ju qu	安居区	80
an yue	安岳	80
an yue xian	安岳县	80
an zhou	安州	80
an zhou qu	安州区	80
an ping	安平	80
an ping qu	安平区	80
an ping xian	安平县	80
an qing	安庆	250
an qing shi	安庆市	250
an kang	安康	250
an kang shi	安康市	250
an hui	安徽	500
an hui sheng	安徽省	500
an xin	安新	80
an xin xian	安新县	80
an ci	安次	80
an ci qu	安次区	80
an ze	安泽	80
an ze xian	安泽县	80
an yuan	安源	80
an yuan qu	安源区	80
an xi	安溪	80
an xi xian	安溪县	80
an fu	安福	80
an fu xian	安福县	80
an da	安达	80
an da shi	安达市	80
an yuan	安远	80
an yuan xian	安远县	80
an yang	安阳	250
an yang xian	安阳县	80
an yang shi	安阳市	250
an lu	安陆	80
an lu shi	安陆市	80
an shun	安顺	250
an shun shi	安顺市	250
an long	安龙	80
an long xian	安龙县	80
hong wei	宏伟	80
hong wei qu	宏伟区	80
tan chang	宕昌	80
tan chang xian	宕昌县	80
guan du	官渡	80
guan du qu	官渡区	80
guan tian	官田	80
guan tian qu	官田区	80
ding xing	定兴	80
ding xing xian	定兴县	80
ding nan	定南	80
ding nan xian	定南县	80
ding an	定安	80
ding an xian	定安县	80
ding zhou	定州	80
ding zhou shi	定州市	80
ding ri	定日	80
ding ri xian	定日县	80
ding hai	定海	80
ding hai qu	定海区	80
ding jie	定结	80
ding jie xian	定结县	80
ding xiang	定襄	80
ding xiang xian	定襄县	80
ding xi	定西	250
ding xi shi	定西市	250
ding xi shi an ding qu	定西市安定区	80
ding bian	定边	80
ding bian xian	定边县	80
ding yuan	定远	80
ding yuan xian	定远县	80
ding tao	定陶	80
ding tao qu	定陶区	80
wan cheng	宛城	80
wan cheng qu	宛城区	80
yi feng	宜丰	80
yi feng xian	宜丰县	80
yi lan	宜兰	80
yi lan xian	宜兰县	80
yi xing	宜兴	80
yi xing shi	宜兴市	80
yi jun	宜君	80
yi jun xian	宜君县	80
yi cheng	宜城	80
yi cheng shi	宜城市	80
yi bin	宜宾	250
yi bin shi	宜宾市	250
yi chuan	宜川	80
yi chuan xian	宜川县	80
yi zhou	宜州	80
yi zhou qu	宜州区	80
yi chang	宜昌	250
yi chang shi	宜昌市	250
yi chun	宜春	250
yi chun shi	宜春市	250
yi xiu	宜秀	80
yi xiu qu	宜秀区	80
yi zhang	宜章	80
yi zhang xian	宜章县	80
yi liang	宜良	80
yi liang xian	宜良县	80
yi dou	宜都	80
yi du shi	宜都市	80
yi yang	宜阳	80
yi yang xian	宜阳县	80
yi huang	宜黄	80
yi huang xian	宜黄县	80
bao feng	宝丰	80
bao feng xian	宝丰县	80
bao xing	宝兴	80
bao xing xian	宝兴县	80
bao di	宝坻	80
bao di qu	宝坻区	80
bao ta	宝塔	80
bao ta qu	宝塔区	80
bao an	宝安	80
bao an qu	宝安区	80
bao shan	宝山	80
bao shan qu	宝山区	80
bao ying	宝应	80
bao ying xian	宝应县	80
bao qing	宝清	80
bao qing xian	宝清县	80
bao ji	宝鸡	250
bao ji shi	宝鸡市	250
xuan hua	宣化	80
xuan hua qu	宣化区	80
xuan cheng	宣城	250
xuan cheng shi	宣城市	250
xuan wei	宣威	80
xuan wei shi	宣威市	80
xuan zhou	宣州	80
xuan zhou qu	宣州区	80
xuan en	宣恩	80
xuan en xian	宣恩县	80
xuan han	宣汉	80
xuan han xian	宣汉县	80
rong xian	容县	80
rong cheng	容城	80
rong cheng xian	容城县	80
kuan cheng	宽城	80
kuan cheng qu	宽城区	80
kuan cheng man zu zi zhi xian	宽城满族自治县	80
kuan dian	宽甸	80
kuan dian man zu zi zhi xian	宽甸满族自治县	80
bin xian	宾县	80
bin chuan	宾川	80
bin chuan xian	宾川县	80
bin yang	宾阳	80
bin yang xian	宾阳县	80
su cheng	宿城	80
su cheng qu	宿城区	80
su zhou	宿州	250
su zhou shi	宿州市	250
su song	宿松	80
